system:index,avg_annual_rainfall_mm,avg_apr_rainfall_mm,avg_aug_rainfall_mm,avg_dec_rainfall_mm,avg_feb_rainfall_mm,avg_jan_rainfall_mm,avg_jul_rainfall_mm,avg_jun_rainfall_mm,avg_mar_rainfall_mm,avg_may_rainfall_mm,avg_nov_rainfall_mm,avg_oct_rainfall_mm,avg_sep_rainfall_mm,lat,lon,max_daily_rainfall_mm,.geo
5643,163.67999750909183,1.7928568145794304,70.57247548053662,0.7437077984213829,1.21251021027565,1.0041674633820852,61.99285245190064,7.482368717501564,1.8586385210355123,1.6904001013065377,0.4247674458993401,0.9828407325781882,13.922411771674888,26.07511927439927,68.8753150536625,53.240917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.8753150536625,26.07511927439927]}"
5644,166.23677530718976,2.028978376245928,73.04727319727341,0.6475192526976268,0.911586782336235,1.0348958308498064,62.66686433355014,6.922031746093898,1.8922797709703445,1.6430478437493246,0.46257861687833307,0.987643293167154,13.992076263377566,26.07511927439927,68.9253152823766,58.08787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.9253152823766,26.07511927439927]}"
5645,166.19118088088013,1.9815510219108048,72.07760484136331,0.6383799016475677,0.864886466662089,1.035337178905805,63.39532591203849,6.896663774877076,1.8093902885913848,1.6288705815871556,0.6173682657555521,1.0035495390029003,14.242253108538034,26.07511927439927,68.97531551109068,49.76917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.97531551109068,26.07511927439927]}"
5646,173.11140618638737,2.2002787143849387,77.74160235247885,0.594397209584713,1.0766456484794618,1.0500021864970526,63.637931676705676,6.605773179738313,1.7987050334612529,1.530215716113647,0.40773512066539297,0.9998210623084257,15.468298285969649,26.07511927439927,69.02531573980478,53.328106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.02531573980478,26.07511927439927]}"
5647,176.07476696814757,3.1094347776572353,79.16212602419158,0.5620950152476628,1.0043817559878032,0.9933999856313069,64.13758189578851,7.3970866567546185,1.7601937691370646,1.387970002926886,0.4009981167209844,1.005889859291104,15.153609108812816,26.07511927439927,69.07531596851888,51.457806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.07531596851888,26.07511927439927]}"
5648,175.02640003498476,2.8602852484252668,78.27419229646524,0.49342612773180006,1.0768189171950022,0.6099306662877401,64.29970597277085,7.342661651913931,1.6780898501475652,1.3380451907093327,0.3957434613787048,1.0174324294086545,15.64006822255069,26.07511927439927,69.12531619723296,50.650986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.12531619723296,26.07511927439927]}"
5649,182.4672171423447,2.084946809080508,82.87564128953963,0.5416016355156898,0.7617011914650599,0.586488954226176,66.18791684458652,7.816143907435981,1.9547247350215913,1.2319261228044829,0.3822828756925825,1.0944144505619382,16.949428326414516,26.07511927439927,69.17531642594706,55.955654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.17531642594706,26.07511927439927]}"
5650,185.7334903552497,1.2403667581378557,82.33164007303616,0.6303290913502375,0.746350908279419,0.7356571515401205,68.68886832048496,8.094133229818015,2.4194427967071532,1.1444898288076122,0.37200674241129644,1.3397498059784994,17.990455648698376,26.07511927439927,69.22531665466116,53.11074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.22531665466116,26.07511927439927]}"
5651,187.57959865791537,2.194386568108705,79.31887316356102,0.6909377018610636,0.8078828871250152,0.6835685630639394,71.05130189309517,8.031125701878901,2.4447853565216064,1.0958270891879995,0.5069962526345477,1.603151388016219,19.150762092861182,26.07511927439927,69.27531688337525,54.245125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.27531688337525,26.07511927439927]}"
5652,188.74343822068707,2.175281371930267,79.30086056813597,0.6626393631100654,0.7282040228446325,0.5781102200349172,71.43711457500855,8.036437786935373,2.565616329511007,1.0156550778076052,0.4731453701608795,1.7045310256071389,20.06584250960065,26.07511927439927,69.32531711208934,56.821224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.32531711208934,26.07511927439927]}"
5653,196.6810497694117,1.6704174423659548,83.32688285025458,0.6704492151737214,0.6050337652365366,0.48269481062889097,75.9898588553071,8.139347290097188,2.3683303952217103,0.8576845083385706,0.37904076029857,1.7947767821373417,20.39653309435151,26.07511927439927,69.37531734080343,68.74857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37531734080343,26.07511927439927]}"
5654,204.30534177495636,1.678728956096477,84.61068868984779,0.5804651866356532,0.40661988109350206,0.5194779853026072,80.08837373256684,8.344147499699298,2.6774957219759625,0.8828059210752447,0.3861170714100202,2.3272097249049692,21.803211404347984,26.07511927439927,69.42531756951753,59.554974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.42531756951753,26.07511927439927]}"
5655,205.54649015089848,1.6910114019574845,84.94035532002648,0.5833469440539678,0.3337507585684458,0.6284078091382981,80.26008554150661,8.461122303155555,2.6398586412270864,0.9293083540474375,0.40866321672995887,2.101193458129031,22.569386402358123,26.07511927439927,69.47531779823161,65.12024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.47531779823161,26.07511927439927]}"
5656,216.71046784744433,1.176701623732647,88.73746794338028,0.4199610228339831,0.3521681517362595,0.4976319094498952,85.8493068198363,9.530817976378103,2.74134255250295,0.9187253658349316,0.3653283601005872,2.3438799480597177,23.777136173598684,26.07511927439927,69.52531802694571,55.764328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.52531802694571,26.07511927439927]}"
5657,227.16337464108838,1.058682459621054,90.89483853975932,0.441508753101031,0.2913720021645228,0.675629731019338,91.65350055098534,10.3976124828127,3.132493460178375,0.9494232664505641,0.4561230674386024,2.505806317102785,24.70638401045476,26.07511927439927,69.57531825565981,78.70503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.57531825565981,26.07511927439927]}"
5658,225.6489917801603,1.0342247403113178,89.39369053840637,0.31997117201487224,0.26886254698038103,0.722194759051005,90.75673435529073,10.780073922069217,3.3590488294760386,0.9349059205191831,0.36299507071574527,2.8594571908935906,24.856832734431826,26.07511927439927,69.62531848437389,79.63571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.62531848437389,26.07511927439927]}"
5659,222.0259322092859,0.9445102291506582,88.45969683726629,0.34354445710778236,0.29545985013246534,0.6086554825305939,87.49938471963009,11.241542274704383,3.388486842314402,0.9825306924059987,0.3868618043222038,2.5066849168545255,25.368574102866507,26.07511927439927,69.67531871308799,76.71225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.67531871308799,26.07511927439927]}"
5660,222.7872901667685,0.8903488777357925,89.78187955220541,0.3527474232017994,0.5022478024164836,0.5122991094986598,84.7393739382426,11.42265657108992,4.709322122732798,1.0652913287592432,0.4207228598621441,2.2000800408422947,26.190320540181393,26.07511927439927,69.72531894180209,72.78659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.72531894180209,26.07511927439927]}"
5661,224.27304605561483,0.8500199327090289,90.32951862861712,0.309087855865558,0.4803673803806305,0.519820612668991,84.61225449591875,11.384082186777428,4.307171905040741,1.1981178070108096,0.42972236245016876,2.3072836361515026,27.545599252024097,26.07511927439927,69.77531917051617,74.682655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.77531917051617,26.07511927439927]}"
5662,233.4473375943226,1.1881336314085673,98.85247665842374,0.3495341271162033,0.44231371184190116,0.6263668954372406,86.23518841564655,12.898390313107454,3.92560742298762,1.1872410127272208,0.49738527042015146,2.300571243915086,24.94412889129085,26.07511927439927,69.82531939923027,78.06963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.82531939923027,26.07511927439927]}"
5663,231.0203353928785,1.5184417615702495,92.63180509209633,0.3637932675580184,0.44115922252337136,0.5596747597058614,86.66656355361144,14.499988355856173,4.084704562028249,1.2123304718484482,0.40273666687620185,2.2188215184568736,26.42031616074728,26.07511927439927,69.87531962794436,66.83539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.87531962794436,26.07511927439927]}"
5664,232.00740617190058,1.6565542367634483,93.26584852735202,0.32831701387961704,0.44213326970736183,0.5242165391643842,86.53351851304372,14.477664559729238,4.018792005379995,1.3410755975171924,0.35489342201811575,2.268342101884385,26.79605038546112,26.07511927439927,69.92531985665845,72.71701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.92531985665845,26.07511927439927]}"
5665,237.1533862566882,1.9434690550705065,99.13267151961723,0.32493015651901563,0.9049827963113785,0.3294410934050878,85.9886055007577,14.682421283086054,3.9065716683864595,1.4059575372685988,0.42093379519289253,1.9437417012872173,26.16966014978607,26.07511927439927,69.97532008537254,84.41821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.97532008537254,26.07511927439927]}"
5666,240.7239359901085,2.0210858466598904,99.57680600533882,0.3113108622531096,0.8154988745848338,0.36452305018901826,89.866996032993,14.907029081460617,3.8297109166781107,1.4278542856375376,0.43191565423476275,1.9702592485584318,25.200946131520322,26.07511927439927,70.02532031408664,70.72529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.02532031408664,26.07511927439927]}"
5667,249.91739297290778,2.1842283782239273,106.6743366782864,0.2792585201561451,0.5393379261096318,0.6812811821699143,94.86991843481859,14.888084451846135,3.4623037258783977,1.6207212574779988,0.41641945799274255,1.8880852048828578,22.413417755065044,26.07511927439927,70.07532054280072,81.311516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.07532054280072,26.07511927439927]}"
5668,106.91778668754341,8.90361728702992,2.7166129444883405,16.46486120422681,21.82761751214663,21.270045240720112,3.628582293788592,3.0954688481782795,17.358695756395658,9.30606223270297,0.34965993960698444,1.8899912131329377,0.10657221512616767,26.125119503113364,61.82528280497546,38.70635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.82528280497546,26.125119503113364]}"
5669,109.88378704046085,9.451844523392962,2.8598159947512887,16.154014005263647,22.405362768967947,21.933344014485677,3.3985670131941634,3.533206667666673,19.697339448829492,8.144805570636285,0.292772909005483,1.8490339390933515,0.163680185173871,26.125119503113364,61.87528303368955,42.944866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.87528303368955,26.125119503113364]}"
5670,114.98689088694339,10.31528999010722,2.673315936488104,15.516629709800084,24.675664047400158,22.298633952935536,3.489206425845623,3.5492112461768555,21.90159242451191,8.183441191383038,0.18594659015070647,1.9964433973655105,0.2015159747786432,26.125119503113364,61.92528326240364,47.41247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.92528326240364,26.125119503113364]}"
5671,113.86028360887822,10.491105709848004,2.7038316790033545,14.522695175806682,24.778603585561118,22.369640854994454,3.252737851937612,3.536195025231185,21.559983909875154,8.173830810545587,0.18231004377206167,2.1227329732850193,0.1666159890179794,26.125119503113364,61.975283491117736,44.063908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.975283491117736,26.125119503113364]}"
5672,114.8006956168083,11.591605093780284,2.776989999010524,13.443123181164264,24.075787476698558,23.234710905949274,3.03144576177001,3.8350684052546664,21.921059140811362,8.062178151667952,0.254034427801768,2.327411671852072,0.2472814010475607,26.125119503113364,62.025283719831826,48.397392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.025283719831826,26.125119503113364]}"
5673,120.17814906105697,11.30708949357116,2.6806111481766397,14.104771880060435,28.680623877048493,23.06652278105418,3.565654404958089,3.0354741310409734,22.30350216428439,8.560670725803236,0.26926485101381936,2.2304293993860482,0.37353420465951787,26.125119503113364,62.075283948545916,49.073917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.075283948545916,26.125119503113364]}"
5674,119.07880521030776,11.09992136968649,2.624632788359414,14.064889579514663,28.20908467769623,22.513811310132343,3.8456529915332793,2.995854822104836,22.315537553280592,8.476463325482898,0.3017773543484509,2.176809563736121,0.45436987443245014,26.125119503113364,62.12528417726001,45.860336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.12528417726001,26.125119503113364]}"
5675,114.62964467857367,9.438693382045797,2.1884238243732144,13.428735684106748,25.94724373817444,21.81034784714381,4.376125148932139,2.6814098316720143,21.979986048738162,9.558571049571038,0.3053321115672588,2.2497623030096294,0.6650137092394288,26.125119503113364,62.175284405974104,45.679768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.175284405974104,26.125119503113364]}"
5676,112.98201585688948,8.53475816261683,2.429488555092139,12.048026076704264,26.86466386417548,21.02367710471153,5.291802122195562,2.533375892173111,21.27724353571733,9.767332287629445,0.2765166362126668,2.1071813882639012,0.827950231397214,26.125119503113364,62.225284634688194,43.633595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.225284634688194,26.125119503113364]}"
5677,113.08464015405299,8.553653550796055,2.35985147560291,11.683867240945498,26.650367410977683,20.544211675723393,6.002015101909637,2.5889035268987453,21.8016449401776,9.800678178668022,0.28211021137734255,1.9057231091583768,0.9116137318177304,26.125119503113364,62.27528486340229,50.779827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.27528486340229,26.125119503113364]}"
5678,111.53030031901409,7.6856061776498485,2.293115162375751,10.203841958443324,27.952734846870104,19.291640603542326,6.97608941445748,2.261570487349915,21.507029326756797,9.903607020775476,0.3646832893292109,1.8402282872547706,1.2501537442090922,26.125119503113364,62.32528509211638,51.58698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.32528509211638,26.125119503113364]}"
5679,107.7019220304182,7.195165555687466,1.792228328802481,10.573140641053518,24.388914465904236,18.950881958007812,7.641533136864504,1.7880958772924107,22.0833012342453,10.047378295411667,0.41999746604512134,1.6935507914051413,1.127734279698537,26.125119503113364,62.37528532083047,44.824196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.37528532083047,26.125119503113364]}"
5680,105.51055380669779,6.821321103050528,1.715798009203163,10.046755062540372,24.141785927613576,18.17085210879644,8.249817438423634,1.9253075638000154,20.899298503001532,10.340223269785444,0.5141336526721716,1.6238567779461544,1.0614043898647652,26.125119503113364,62.42528554954457,48.865055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.42528554954457,26.125119503113364]}"
5681,105.21519204632689,6.315286550267289,1.6857979180048739,9.013003821174303,22.528622074921927,17.637091732025148,9.055731635913252,2.0463907244780177,22.530902767181395,11.92287890886267,0.5501291350151102,1.4057320856799682,0.5236246928029383,26.125119503113364,62.47528577825866,46.323124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.47528577825866,26.125119503113364]}"
5682,110.86689178625316,6.13067779016031,1.7008982625565037,9.270502388477325,22.107006022085745,17.53774058818817,10.08822596737494,2.7109304637953757,25.199790847301482,13.73462604644398,0.5504191663737098,1.3526789824167886,0.4833952610788401,26.125119503113364,62.52528600697275,32.925743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.52528600697275,26.125119503113364]}"
5683,109.95506047274809,6.334222076384564,1.552301692268786,9.388813121120135,21.3711199067533,16.465653506914773,10.442272948597868,2.720832298642684,25.195173386732737,14.101443062288066,0.598215818653504,1.283391290406386,0.5016213639852746,26.125119503113364,62.575286235686846,34.74511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.575286235686846,26.125119503113364]}"
5684,105.3181331256927,5.632353169781466,1.4570020468865372,8.972084968288739,18.555280406276385,15.77036441763242,11.908019385145357,2.448842803146302,24.47781477967898,13.90469192682455,0.6546792676051457,1.1022387824952602,0.4347611719315561,26.125119503113364,62.625286464400936,32.13278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.625286464400936,26.125119503113364]}"
5685,106.64124009269783,6.449561370909214,1.2552591995094342,8.657127585137884,18.75646114697059,15.094369965791703,12.205496901692822,2.239072257478256,25.68952937920888,14.150103704134624,0.6762819781899452,1.0424325617651145,0.4255440419093551,26.125119503113364,62.67528669311503,35.995377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.67528669311503,26.125119503113364]}"
5686,113.22553575621731,6.587897918621699,1.1720729577963034,8.734052876631418,19.233137432237466,14.817959586779276,14.460161059365298,2.622875485678863,30.178733217716218,13.281947067876656,0.7887432597577572,0.8990934436519941,0.44886145010435335,26.125119503113364,62.725286921829124,47.148716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.725286921829124,26.125119503113364]}"
5687,113.28218436652907,7.1605979641278585,1.0363473430376449,8.043183124065399,18.6135601075987,14.679968164364498,15.448730515440305,2.6853185520002927,29.459350029627483,13.860645880177618,0.7928027903583522,1.0675287228698531,0.4341511728610688,26.125119503113364,62.775287150543214,42.48278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.775287150543214,26.125119503113364]}"
5688,110.27629803852783,8.933600269258022,0.8630020916161024,8.041034827629725,16.65683236370484,14.035077718893687,16.45861196219921,2.420347026528422,26.69788139263789,13.867161769544085,0.7836724826192949,1.0727749088779093,0.44630122501863906,26.125119503113364,62.825287379257304,40.183426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.825287379257304,26.125119503113364]}"
5689,105.45568640799128,9.587799056371052,0.7563919955000132,8.421881707509359,16.15126379132271,13.190637969970703,16.537164568901062,2.7425929413218304,22.38878711859385,13.524768249566357,0.6549921006218937,1.0204677746320765,0.4789391336803722,26.125119503113364,62.8752876079714,50.628468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.8752876079714,26.125119503113364]}"
5690,106.32753524670801,9.871694203217825,0.6837746350691317,8.46041753689448,16.285942126065493,13.165533568461736,16.85024631122748,2.627676595169275,22.407776776949564,13.754444715132315,0.7060847358991548,0.990189946256578,0.5237540963649735,26.125119503113364,62.92528783668549,71.91859,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.92528783668549,26.125119503113364]}"
5691,105.19334349539483,10.098288726309935,0.6665037549623437,9.112860627969106,14.941858260209361,13.014939578374227,17.235507449507715,2.797750076736702,22.045146149396896,13.042099119350315,0.7458221252601409,0.9590526324386398,0.5335149948794424,26.125119503113364,62.97528806539958,67.55731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.97528806539958,26.125119503113364]}"
5692,103.46287680859167,10.018339392542838,0.7339383998821647,8.248448411623636,16.532797097911438,12.911864000558854,17.36991249670585,2.612103285676858,18.88879093527794,13.69615595837434,0.9984187374412916,0.851184922705094,0.6009231698913633,26.125119503113364,63.02528829411368,74.15064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.02528829411368,26.125119503113364]}"
5693,102.89711377712113,9.921721407274406,0.7965690701956258,8.061852985620499,16.21190487295389,13.200906097888947,17.51485685656468,2.482452929666518,18.94078901608785,13.268788403272628,0.9917212729228292,0.8335104294121265,0.6720404352611392,26.125119503113364,63.07528852282777,65.12274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.07528852282777,26.125119503113364]}"
5694,105.64597579971496,9.745692850649357,0.8782078135803774,8.493992779652277,17.619626561676462,14.111526654163997,17.659892309457064,2.890160923145595,18.207130261262257,13.501547335336605,0.9773384372977186,0.8181341921910643,0.7427256813021813,26.125119503113364,63.12528875154186,77.19714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.12528875154186,26.125119503113364]}"
5695,107.57865364820195,10.677066740393638,1.0416715335844655,8.385118473569552,17.353820443650086,14.104174582163493,18.021631799219175,3.3294644391008963,18.62537171194951,13.467210994909207,0.8540626296738386,0.8314356234545509,0.8876246765335357,26.125119503113364,63.17528898025596,36.40014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.17528898025596,26.125119503113364]}"
5696,108.14016768198778,10.0185725937287,1.2305705152032436,9.111138567328453,17.659779710819326,14.109292056163152,18.04358100850756,3.317271157356542,19.087763887643813,12.888188278178374,0.9611313079939464,0.7462130440399051,0.9666655550247621,26.125119503113364,63.22528920897005,42.26229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.22528920897005,26.125119503113364]}"
5697,116.18192941404739,10.245843687653542,1.6120272213622049,9.288709208369255,17.93318739756942,14.616762280464172,18.84772666183611,3.2216770357844022,18.620777356624604,13.708131350452701,0.984561026096344,0.8404475211476287,6.262078666687012,26.125119503113364,63.27528943768414,44.22346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.27528943768414,26.125119503113364]}"
5698,113.28247819505178,8.680286141236623,1.8096402606099025,8.965237832069397,18.206093640998006,14.973235368728638,18.712168959279854,2.840586623393756,16.725814856340488,13.856396272530159,0.8993006187347116,0.8042201852425933,6.809497435887654,26.125119503113364,63.325289666398234,44.29357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.325289666398234,26.125119503113364]}"
5699,112.86686226038675,8.390432253479958,2.0576353791534436,8.799051268895466,18.23808438455065,15.05693485736847,18.549830471444874,2.905748505423253,16.850859380016725,13.890961449841658,1.0377101897139558,0.8414448453734319,6.248169275124868,26.125119503113364,63.375289895112324,48.08892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.375289895112324,26.125119503113364]}"
5700,108.73221805646651,7.531963320573171,2.4635325828539956,8.193424014250438,17.69126200986405,14.538312542438508,19.657288821507244,2.8717176452371254,15.74085549712181,15.009874815742174,0.8214592450693544,0.8589850114037593,3.3535425504048666,26.125119503113364,63.425290123826414,41.93708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.425290123826414,26.125119503113364]}"
5701,106.63196507989831,7.466485863924026,2.6958485750115475,8.090289344390234,16.8183130197227,14.85969744126002,20.27036404001216,2.889352627295011,15.745412629594405,15.458872024218241,0.5534023072022516,0.8145639720683296,0.9693632351994059,26.125119503113364,63.47529035254051,40.154102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.47529035254051,26.125119503113364]}"
5702,106.69388292628668,7.3903360565503435,2.7981415650158925,7.364830885330836,16.84326273376743,15.038512184222538,20.10415196590281,2.968452910845129,15.865835959712664,15.74057959318161,0.6049220916049535,0.9094863278170426,1.0653706523354307,26.125119503113364,63.5252905812546,50.19506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.5252905812546,26.125119503113364]}"
5703,109.64693636456113,7.629326830307643,2.993760224114181,8.034649022916954,18.004108205686013,14.821227820714315,20.22325841842685,2.837994600684033,16.179581548894443,16.457826089362303,0.601519002833993,0.9629072804003954,0.9007773202200118,26.125119503113364,63.57529080996869,41.28734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.57529080996869,26.125119503113364]}"
5704,109.05174710568798,7.7785188754399615,3.6867099104911674,7.083225677410762,17.467259845261772,14.453058785200119,20.312793324546266,2.7006995796022237,15.954417928059895,17.023012871543568,0.7102410705533126,1.0173316567515334,0.8644775808274024,26.125119503113364,63.62529103868279,44.061516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.62529103868279,26.125119503113364]}"
5705,107.40071955130698,7.360143160820007,4.197087670381174,7.417558930938442,16.312650677189232,14.372053178151448,20.73377167157984,2.639664002104352,15.755705864230793,15.867266242206096,0.7710039296161654,1.0426042266190052,0.9312099974704172,26.125119503113364,63.67529126739688,35.989178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.67529126739688,26.125119503113364]}"
5706,106.32567684506321,7.042984773715337,4.645982135517295,7.0263870815436045,16.149970580637454,14.412108232577642,20.942505503517655,2.5954265124630185,14.958622579773268,15.766304029524326,0.8028484809828115,1.0352427436659732,0.9472941911448213,26.125119503113364,63.72529149611097,33.62555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.72529149611097,26.125119503113364]}"
5707,106.86504730360826,7.967791903018951,5.009668759016739,5.906555811439952,16.079008246709904,14.22140453060468,21.675466000673325,2.500579499658367,15.192231024305025,15.290319030731917,0.5378223561643684,1.0028665641322732,1.4813335771527705,26.125119503113364,63.77529172482507,34.509686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.77529172482507,26.125119503113364]}"
5708,108.17417547633994,7.782161418596903,5.421925558264835,6.68764790892601,15.888321491579214,14.237447341283163,21.947789302965006,2.9461236262558184,14.415808414419493,15.480326339850823,0.5453627205038667,0.7470068701232473,2.074254483571561,26.125119503113364,63.82529195353916,30.135374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.82529195353916,26.125119503113364]}"
5709,109.45223449994909,7.783855251471201,5.876883334640388,6.823797257741292,15.971915252134204,14.780193370580673,21.950483060379824,3.02887930489087,14.242562335729598,15.234971054519216,0.5372724750882754,0.9431221133408447,2.278299689432701,26.125119503113364,63.87529218225325,30.104012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.87529218225325,26.125119503113364]}"
5710,110.07190868466108,7.516197801629702,6.387853435794508,6.789261360963185,15.592401564742127,14.497045214970907,23.150716985265415,3.54964289599399,14.132781804601352,14.225563839450478,0.6194616068106408,0.7963037145634492,2.8146784598753203,26.125119503113364,63.925292410967344,38.472507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.925292410967344,26.125119503113364]}"
5711,112.72715233462192,7.311349083979924,7.507887023932775,6.676825410127639,16.006663174058,14.506346116463343,24.25743894825379,4.402512449240021,13.594933223724365,13.800922687289615,0.5544417779971468,1.043550161800037,3.0642822777552587,26.125119503113364,63.975292639681435,40.710808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.975292639681435,26.125119503113364]}"
5712,112.40570562159927,7.092408573627472,7.440237168717628,6.11527526974678,16.409419583777588,14.580676182111104,24.25437276959419,4.475873787342425,13.53683360417684,13.685343194007874,0.44461672284181003,0.9714551818246643,3.3991935838308907,26.125119503113364,64.02529286839552,37.973858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.02529286839552,26.125119503113364]}"
5713,114.11729417154642,9.117242398858071,7.552203943939776,6.000074462095896,14.7543254258732,14.738501365979513,24.69554516921441,5.16931841080174,13.081690677007039,14.381684312100212,0.5093907784654675,1.0462835484184325,3.0710336787926584,26.125119503113364,64.07529309710962,34.961807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.07529309710962,26.125119503113364]}"
5714,111.72514361504413,6.0960729310909905,7.359338153985732,5.8149778842926025,14.781783752764264,14.663622742891311,25.473585831622284,6.123551060919029,12.684269511699677,14.190018381238708,0.4820838471621755,0.9385163128065567,3.1173232045708117,26.125119503113364,64.12529332582372,33.343628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.12529332582372,26.125119503113364]}"
5715,110.86514919294615,6.04340671300888,7.422556776039998,5.68763857036829,14.30692657828331,14.589101136724155,25.505334408581255,6.207528026870568,12.250476697087288,14.1280480708556,0.47857942908623274,1.0873103651218117,3.1582424209187554,26.125119503113364,64.1752935545378,35.356487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.1752935545378,26.125119503113364]}"
5716,111.76212018335355,8.090812040368716,7.893796351742442,5.941645385076602,13.789585177227854,13.89199192126592,25.2084092532595,6.597305453124378,12.285116956631343,13.268328432305292,0.5035087809582914,1.110824367062499,3.1807960643306994,26.125119503113364,64.2252937832519,29.6303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.2252937832519,26.125119503113364]}"
5717,113.68065763176239,6.995126364628474,8.039983664207115,5.708163658777873,14.12042642608285,14.243463182449341,26.08668210195382,6.6855464982179305,12.907040190696716,14.075617449457575,0.521604367598555,1.2093819136110444,3.0876218140811034,26.125119503113364,64.275294011966,30.562283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.275294011966,26.125119503113364]}"
5718,112.54888619256103,6.969462370462679,7.843570326704866,5.519891897837321,13.712803099056085,14.270119722684225,26.290335147727454,6.864851637435398,12.074217029412587,14.064308546646664,0.46225476974420493,1.0750743998214602,3.4019972450280913,26.125119503113364,64.32529424068008,27.129713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.32529424068008,26.125119503113364]}"
